0.45,0,0.45,0.45,6.98,7.43,0.04,7.47,1.23,8.7,1.8,10.5,0.04,10.54,1.77,12.31,12.31,174.199039601418,0.01,174.209039601418,174.209039601418,64.9409603985819,10.93,54.0109603985819,54.0109603985819,14.02,14.02,10.14,3.88,3.88,3.88,1.16,2.72,2.72,2.72,2.72,2.72,0,27.8349071810663,0.47,27.3649071810663,14.6774578308453,3.82,1.72,9.13745783084528,9.13745783084528,0.13,9.00745783084528,3.46,5.54745783084527,5.54745783084527,1.11,4.43745783084528,12.6874493502211,1.1,9.32,2.26744935022109,6.70490718106634,2.76,3.94490718106634,12.17,2.63,1.81,0.82,9.54,0.67,8.87,4.21,3.34,1.32,10.0179795622582,1.76,11.7779795622582,11.7779795622582,9.21,41.1099201899959,1.87,45.169920189996,2.19,2.01,0.18,12.1560532175155,33.0138669724805,161.889039601418,128.875172628938,68.6390928703829,8.92999999999998,7.33,52.3790928703828,19.4,1.95,31.0290928703829,34.3876978463345,6.08,15.0437989893108,3.35860497595165,10.21,20.1219406277377,6.55333565178608,2.2,-4.35333565178608,1.79288674332459,6.14622239511061,3.13,3.01622239511063,3.01622239511063,18.0600213844214,5.29,12.7700213844214,7.72,5.05,2.13844214300707e-05,3.35,-3.34997861557857,-3.34997861557857,2.38,-7.58997861557857,6.41,0.37,7.17,4.62,26.1599786155786,1.14,13.2638988570237,13.2638988570237,2.3,8.44536128652815,-2.51853757049556,7.2743221644858,-18.8546173290504,1.71,3.85,24.4146173290504,-17.1402951645646,1.25,1.95,20.3402951645646,8.83,2.45,31.6202951645646,0.81,32.4302951645646,2.6,35.0302951645646,35.0302951645646,2.28,7.61578459399029,0.78,2.08,4.75578459399027,4.75578459399027,44.9260797585549,10.27,5.04,60.2360797585549,1.86,239.15,0,0
0.54,0,0.54,0.54,8.37,8.91,0.04,8.95,1.48,10.43,2.16,12.59,0.04,12.63,2.12,14.75,14.75,208.970636035603,0.01,208.980636035603,208.980636035603,77.9993639643976,13.12,64.8793639643976,64.8793639643976,16.83,16.83,12.17,4.66,4.66,4.66,1.4,3.26,3.26,3.26,3.26,3.26,0,33.5302755839822,0.56,32.9702755839822,17.6739097683587,4.59,2.06,11.0239097683587,11.0239097683587,0.16,10.8639097683587,4.15,6.71390976835873,6.71390976835873,1.34,5.37390976835873,15.2963658156235,1.32,11.18,2.79636581562348,8.1702755839822,3.31,4.8602755839822,14.61,3.15,2.17,0.98,11.46,0.81,10.65,5.05,4.01,1.59,12.1863062869776,2.11,14.2963062869777,14.2963062869776,11.05,49.5660420166327,2.25,54.4560420166328,2.64,2.42,0.22,14.5190883804153,39.9369536362175,194.220636035603,154.283682399385,82.4887098026954,10.71,8.79,62.9887098026954,23.27,2.34,37.3787098026954,41.3310708512068,7.3,17.772517550337,3.95236104851138,12.26,24.2197357296551,8.00737468114375,2.64,-5.36737468114374,2.4365818709599,7.80395655210358,3.75,4.0539565521036,4.0539565521036,21.8264741024406,6.34,15.4864741024406,9.26,6.05,0.176474102440574,4.01,-3.83352589755942,-3.83352589755942,2.86,-8.92352589755943,7.69,0.45,8.61,5.55,31.2235258975594,1.37,16.2585533008698,16.2585533008698,2.76,10.3279245928811,-3.17062870798871,8.7897656872575,-22.2656013046784,2.05,4.62,28.9356013046784,-20.1458356174208,1.5,2.35,23.9958356174208,10.59,2.94,37.5258356174208,0.98,38.5058356174208,3.12,41.6258356174208,41.6258356174208,2.74,9.05913697926885,0.94,2.5,5.61913697926883,5.61913697926883,53.4249725966896,12.32,6.05,71.7949725966896,2.23,286.98,0,0
0.56,0,0.56,0.56,8.58,9.14,0.04,9.18,1.51,10.69,2.21,12.9,0.04,12.94,2.18,15.12,15.12,214.185918077429,0.01,214.195918077429,214.195918077429,79.9540819225711,13.45,66.504081922571,66.504081922571,17.26,17.26,12.48,4.78,4.78,4.78,1.43,3.35,3.35,3.35,3.35,3.35,0,34.3695688925073,0.57,33.7995688925073,18.1109838504734,4.7,2.11,11.3009838504734,11.3009838504734,0.16,11.1409838504734,4.25,6.89098385047339,6.89098385047339,1.37,5.5209838504734,15.6885850420339,1.35,11.46,2.87858504203388,8.39956889250726,3.4,4.99956889250726,14.98,3.23,2.23,1,11.75,0.83,10.92,5.18,4.11,1.63,12.5154192345244,2.16,14.6754192345245,14.6754192345244,11.32,50.8288655305408,2.3,55.8388655305409,2.71,2.48,0.23,14.8745130300638,40.9643525004772,199.065918077429,158.101565576952,84.5752204082369,10.98,9.01,64.5852204082369,23.86,2.4,38.3252204082369,42.3718122872348,7.48,18.1896429090211,4.04659187899789,12.56,24.8334462960164,8.22685441701857,2.7,-5.52685441701857,2.53498812703173,8.06184254405023,3.85,4.21184254405026,4.21184254405026,22.4014854530713,6.5,15.9014854530713,9.49,6.21,0.201485453071318,4.12,-3.91851454692868,-3.91851454692868,2.93,-9.13851454692869,7.88,0.46,8.82,5.69,31.9885145469287,1.41,16.7021693782137,16.7021693782137,2.83,10.610773861486,-3.26139551672772,9.01382154553901,-22.7877406854427,2.1,4.73,29.6177406854427,-20.6039191399036,1.54,2.4,24.5439191399036,10.86,3.01,38.4139191399036,1,39.4139191399036,3.2,42.6139191399037,42.6139191399037,2.81,9.27242602881133,0.96,2.56,5.75242602881132,5.75242602881132,54.696345168715,12.63,6.2,73.526345168715,2.29,294.15,0,0
0.57,0,0.57,0.57,8.78,9.35,0.04,9.39,1.55,10.94,2.26,13.2,0.04,13.24,2.23,15.47,15.47,219.277884638658,0.01,219.287884638658,219.287884638658,81.8621153613423,13.76,68.1021153613423,68.1021153613423,17.67,17.67,12.77,4.9,4.9,4.9,1.47,3.43,3.43,3.43,3.43,3.43,0,35.2150593433743,0.59,34.6250593433743,18.5579281834225,4.82,2.16,11.5779281834225,11.5779281834225,0.17,11.4079281834225,4.35,7.05792818342254,7.05792818342254,1.4,5.65792818342254,16.0671311599518,1.38,11.73,2.95713115995184,8.61505934337436,3.48,5.13505934337436,15.34,3.31,2.28,1.03,12.03,0.85,11.18,5.3,4.21,1.67,12.8285450222613,2.22,15.0485450222614,15.0485450222613,11.59,52.0728320484168,2.36,57.2028320484169,2.77,2.54,0.23,15.2170560179679,41.9857760304491,203.807884638658,161.822108608209,86.6056614309699,11.24,9.23,66.13566143097,24.42,2.46,39.25566143097,43.3865107862273,7.66,18.5932569484537,4.1308493552573,12.86,25.4342870261555,8.44343767089825,2.77,-5.67343767089825,2.62360436563577,8.29704203653395,3.94,4.35704203653397,4.35704203653397,22.9502989849877,6.66,16.2902989849877,9.72,6.35,0.22029898498772,4.21,-3.98970101501228,-3.98970101501228,3,-9.32970101501229,8.07,0.47,9.03,5.82,32.7197010150123,1.44,17.1332538377735,17.1332538377735,2.9,10.8819512270134,-3.35130261076008,9.22953426669216,-23.2777497879989,2.15,4.85,30.2777497879989,-21.0482155213066,1.57,2.46,25.0782155213066,11.11,3.08,39.2682155213066,1.03,40.2982155213066,3.28,43.5782155213067,43.5782155213067,2.87,9.48823165593213,0.99,2.62,5.87823165593211,5.87823165593211,55.9364471772388,12.93,6.35,75.2164471772387,2.34,301.15,0,0
0.62,0,0.62,0.62,9.55,10.17,0.05,10.22,1.68,11.9,2.46,14.36,0.05,14.41,2.42,16.83,16.83,238.38713803681,0.02,238.40713803681,238.40713803681,89.0328619631897,14.97,74.0628619631897,74.0628619631897,19.21,19.21,13.89,5.32,5.32,5.32,1.59,3.73,3.73,3.73,3.73,3.73,0,38.3321837861785,0.64,37.6921837861785,20.1953806271523,5.24,2.35,12.6053806271523,12.6053806271523,0.18,12.4253806271523,4.73,7.69538062715229,7.69538062715229,1.52,6.1753806271523,17.4968031590262,1.5,12.75,3.24680315902621,9.42218378617848,3.78,5.64218378617849,16.67,3.6,2.48,1.12,13.07,0.92,12.15,5.77,4.57,1.81,14.0183337355181,2.41,16.4283337355181,16.4283337355181,12.61,56.7217932597909,2.56,62.291793259791,3.01,2.76,0.25,16.5206781770111,45.77111508278,221.55713803681,175.78602295403,94.2185665445422,12.22,10.03,71.9685665445423,26.56,2.67,42.7385665445423,47.2009532905997,8.33,20.0925760638568,4.46238674605737,13.98,27.6834595242729,9.24107277821553,3.01,-6.23107277821552,2.99051752169663,9.22159029991207,4.28,4.9415902999121,4.94159029991211,25.0341663637689,7.24,17.7941663637689,10.57,6.91,0.314166363768908,4.58,-4.26583363623109,-4.26583363623109,3.26,-10.0758336362311,8.78,0.51,9.82,6.33,35.5158336362311,1.56,18.7783772267428,18.7783772267428,3.15,11.9191236802349,-3.7092535465079,10.0656116281745,-25.1567099559962,2.34,5.27,32.7667099559962,-22.7010983278216,1.71,2.68,27.0910983278216,12.09,3.35,42.5310983278216,1.11,43.6410983278216,3.56,47.2010983278216,47.2010983278216,3.12,10.2763580816667,1.07,2.85,6.35635808166663,6.35635808166663,60.5974564094883,14.06,6.91,81.5674564094882,2.55,327.44,0,0
0.78,0,0.78,0.78,11.98,12.76,0.0600000000000001,12.82,2.11,14.93,3.09,18.02,0.0600000000000001,18.08,3.04,21.12,21.12,298.983735380684,0.02,299.003735380684,299.003735380684,111.766264619317,18.78,92.9862646193165,92.9862646193165,24.09,24.09,17.42,6.67,6.67,6.67,2,4.67,4.67,4.67,4.67,4.67,0,48.2558249212675,0.8,47.4558249212675,25.4052852268783,6.57,2.95,15.8852852268783,15.8852852268783,0.23,15.6552852268783,5.93,9.72528522687834,9.72528522687834,1.91,7.81528522687834,22.0505396943892,1.89,16,4.16053969438918,11.9758249212675,4.74,7.23582492126749,20.92,4.51,3.11,1.4,16.41,1.16,15.25,7.23,5.74,2.28,17.7981474504518,3.02,20.8181474504519,20.8181474504518,15.81,71.4480552618524,3.22,78.4480552618525,3.78,3.46,0.32,20.640439698049,57.8076155638037,277.863735380684,220.05611981688,118.365040722285,15.33,12.59,90.4450407222846,33.31,3.35,53.7850407222846,59.2880266676462,10.45,24.8605719777579,5.50298594536155,17.54,34.8199078114007,11.7769218660391,3.77,-8.00692186603911,4.11397237171939,12.1208942377584,5.37,6.75089423775844,6.75089423775845,31.6114662155164,9.08,22.5314662155164,13.25,8.67,0.611466215516357,5.75,-5.13853378448364,-5.13853378448364,4.09,-12.4285337844836,11.01,0.64,12.32,7.94,44.3385337844837,1.96,23.9774546898882,23.9774546898882,3.95,15.1971653841186,-4.83028930576966,12.6996644338205,-31.1013684003651,2.94,6.61,40.6513684003651,-27.9517039665445,2.14,3.36,33.4517039665445,15.16,4.21,52.8217039665445,1.4,54.2217039665445,4.47,58.6917039665445,58.6917039665445,3.92,12.7793751280509,1.34,3.57,7.86937512805089,7.86937512805089,75.3910790945954,17.64,8.66,101.691079094595,3.2,410.77,0,0
0.91,0,0.91,0.91,14.13,15.04,0.0700000000000001,15.11,2.49,17.6,3.64,21.24,0.0700000000000001,21.31,3.59,24.9,24.9,343.586316745253,0.02,343.606316745253,343.606316745253,123.883683254747,22.14,101.743683254747,101.743683254747,11.56,11.56,20.54,-8.98,7.87,7.87,2.36,5.51,5.51,5.51,5.51,5.51,0,57.374544614661,0.94,56.434544614661,30.17567007008,7.75,3.48,18.94567007008,18.94567007008,0.27,18.67567007008,7,11.67567007008,11.67567007008,2.25,9.42567007007995,26.2588745445811,2.23,18.86,5.16887454458107,14.594544614661,5.59,9.00454461466099,24.66,5.32,3.67,1.65,19.34,1.36,17.98,8.53,6.77,2.68,21.1973754752879,3.56,24.757375475288,24.7573754752879,18.65,84.8377569707488,3.79,93.077756970749,4.45,4.08,0.37,32.8091386400863,60.2686183306629,318.686316745253,258.41769841459,139.246157806829,18.07,14.84,106.336157806829,39.28,3.95,63.1061578068292,69.8368289539624,12.32,28.7072325433954,6.73067114713316,20.68,41.430381495461,14.0197103483279,4.45,-9.56971034832786,5.541920089949,15.1116304382768,6.33,8.78163043827679,8.7816304382768,37.4888629816722,10.71,26.7788629816722,15.63,10.22,0.928862981672175,6.78,-5.85113701832783,-5.85113701832783,4.83,-14.4511370183278,12.98,0.76,14.53,9.37,52.0911370183278,2.31,28.8095964105669,28.8095964105669,4.66,18.1230897451533,-6.02650666541365,15.1345015388279,-36.2780472731746,3.46,7.79,47.5280472731746,-32.3935457343466,2.53,3.96,38.8835457343466,17.88,4.96,61.7235457343466,1.65,63.3735457343466,5.27,68.6435457343466,68.6435457343466,4.62,14.8979948734143,1.58,4.21,9.1079948734143,9.1079948734143,88.1615406077609,20.8,10.21,119.171540607761,3.77,467.49,0,16.85
0.92,0,0.92,0.92,14.15,15.07,0.0700000000000001,15.14,2.49,17.63,3.65,21.28,0.0700000000000001,21.35,3.59,24.94,24.94,334.417194361848,0.02,334.437194361848,334.437194361848,115.352805638153,22.18,93.1728056381525,93.1728056381525,-6.99000000000001,-6.99000000000001,20.58,-27.57,7.88,7.88,2.36,5.52,5.52,5.52,5.52,5.52,0,57.8887996313092,0.95,56.9387996313092,30.4127374292184,7.76,3.49,19.1627374292184,19.1627374292184,0.27,18.8927374292184,7.01,11.8827374292184,11.8827374292184,2.26,9.62273742921845,26.5260622020908,2.23,18.9,5.39606220209081,15.0187996313092,5.6,9.41879963130921,24.72,5.34,3.68,1.66,19.38,1.37,18.01,8.54,6.78,2.69,21.3089075359471,3.57,24.8789075359473,24.8789075359472,18.68,85.4046046182354,3.8,93.6646046182356,4.46,4.09,0.37,42.2740060068433,51.3905986113924,309.477194361848,258.086595750455,139.023741095869,18.11,14.87,106.043741095869,39.35,3.96,62.7337410958693,69.8104456091401,12.34,28.3534366099399,7.07670451327079,20.72,41.8456970822883,14.0489925690176,4.46,-9.58899256901755,6.00770716725649,15.5966997362739,6.35,9.24669973627396,9.24669973627396,37.6001363462138,10.72,26.8801363462139,15.66,10.23,0.990136346213843,6.79,-5.79986365378616,-5.79986365378616,4.84,-14.4098636537862,13,0.76,14.55,9.38,52.0998636537862,2.32,29.1170089992002,29.1170089992002,4.66,18.1873013977915,-6.2697076014087,15.281457269571,-36.2325622559947,3.47,7.81,47.5125622559947,-32.2311049864236,2.53,3.97,38.7311049864236,17.91,4.97,61.6111049864236,1.65,63.2611049864236,5.28,68.5411049864236,68.5411049864236,4.63,14.8217496681624,1.59,4.22,9.01174966816233,9.01174966816233,87.992854654586,20.84,10.23,119.062854654586,3.77,449.79,0,35.45
0.9,0,0.9,0.9,13.84,14.74,0.0700000000000001,14.81,2.44,17.25,3.57,20.82,0.0700000000000001,20.89,3.51,24.4,24.4,326.632869456038,0.02,326.652869456039,326.652869456039,112.417130543962,21.69,90.7271305439617,90.7271305439617,-7.65000000000001,-7.65000000000001,20.13,-27.78,7.71,7.71,2.31,5.4,5.4,5.4,5.4,5.4,0,56.605110944414,0.92,55.685110944414,29.7432779823279,7.59,3.41,18.7432779823279,18.7432779823279,0.26,18.4832779823279,6.86,11.6232779823279,11.6232779823279,2.21,9.41327798232787,25.9418329620861,2.18,18.48,5.28183296208612,14.695110944414,5.48,9.21511094441395,24.17,5.22,3.6,1.62,18.95,1.33,17.62,8.36,6.63,2.63,20.8239352145333,3.49,24.3139352145335,24.3139352145334,18.27,83.5123188487775,3.72,91.6023188487777,4.37,4,0.37,41.7720195995478,49.8302992492301,302.232869456038,252.402570206808,135.921524118298,17.71,14.54,103.671524118298,38.48,3.87,61.321524118298,68.2670414116957,12.07,27.7431935608741,6.94551729339766,20.26,40.9283836342442,13.7228663408466,4.36,-9.36286634084657,5.86904615894743,15.2319124997939,6.21,9.02191249979392,9.02191249979393,36.765106060668,10.49,26.275106060668,15.31,10.01,0.955106060668031,6.64,-5.68489393933196,-5.68489393933197,4.73,-14.104893939332,12.72,0.74,14.23,9.18,50.974893939332,2.27,28.4538478508216,28.4538478508216,4.56,17.7688653036278,-6.12498254719379,14.9446794101973,-35.4760286357042,3.39,7.64,46.5060286357042,-31.5613492255068,2.48,3.88,37.9213492255068,17.51,4.86,60.2913492255068,1.62,61.9113492255068,5.16,67.0713492255068,67.0713492255068,4.52,14.4996968630036,1.55,4.13,8.81969686300358,8.81969686300358,86.0910460885104,20.38,10.01,116.48104608851,3.69,439.07,0,35.49
0.78,0,0.78,0.78,12.07,12.85,0.0600000000000001,12.91,2.13,15.04,3.11,18.15,0.0600000000000001,18.21,3.06,21.27,21.27,295.656702561577,0.02,295.676702561577,295.676702561577,107.643297438423,18.92,88.7232974384231,88.7232974384231,13.75,13.75,17.55,-3.8,6.73,6.73,2.02,4.71,4.71,4.71,4.71,4.71,0,48.8602053192351,0.81,48.0502053192351,25.7121407486232,6.62,2.98,16.1121407486232,16.1121407486232,0.23,15.8821407486232,5.98,9.90214074862318,9.90214074862318,1.93,7.97214074862317,22.338064570612,1.9,16.12,4.31806457061199,12.2902053192351,4.78,7.51020531923513,21.07,4.55,3.14,1.41,16.52,1.16,15.36,7.29,5.78,2.29,17.9788594665289,3.04,21.018859466529,21.0188594665289,15.93,72.2226442691418,3.24,79.272644269142,3.81,3.49,0.32,26.113092119188,53.1595521499541,274.386702561577,221.227150411623,118.976715720511,15.44,12.68,90.8567157205106,33.56,3.38,53.9167157205105,59.6493451132201,10.52,24.8076493903249,5.7326293927095,17.67,35.273784802613,11.8711554099035,3.8,-8.07115540990353,4.41906478576413,12.4902201956676,5.41,7.08022019566759,7.0802201956676,31.8878695859925,9.15,22.7378695859925,13.35,8.73,0.657869585992459,5.79,-5.13213041400754,-5.13213041400754,4.13,-12.4821304140075,11.09,0.65,12.41,8,44.6321304140076,1.98,24.3216957228952,24.3216957228952,3.98,15.3387101113903,-5.00298561150493,12.8658038633693,-31.2734203026173,2.96,6.66,40.8934203026173,-28.027616439248,2.16,3.38,33.567616439248,15.27,4.24,53.077616439248,1.41,54.487616439248,4.5,58.987616439248,58.987616439248,3.95,12.8128182518644,1.35,3.6,7.86281825186437,7.86281825186437,75.7504346911123,17.77,8.73,102.250434691112,3.22,403.32,0,10.53
