36
1121.6
310.4
536.393
1117.03
3613.59
2751.02
1444.8
491.698
268
2184
1953.17
581.945
43.2
1346.4
372.8
653.622
1363.73
4356.48
3306.49
1746.12
624.317
320.8
2607.48
2314.85
703.179
44.8
1380.8
382.4
671.965
1401.2
4467.11
3389.74
1792.12
644.947
329.6
2671.88
2369.41
721.102
45.6
1413.6
392
689.205
1437.09
4576.23
3470.92
1836.02
663.763
336.8
2732.77
2422.21
738.357
49.6
1536.8
425.6
753.775
1572.84
4983.34
3776.08
2002.73
737.727
366.4
2966.06
2621.33
805.242
62.4
1927.2
533.6
958.066
2002.72
6275.84
4743.04
2528.92
969.671
460
3703.88
3252.1
1015.96
72.8
924.8
1643.2
1167.56
2416.15
7446.22
5586.95
2999.11
1208.93
542.4
4352.09
3802.23
1210.75
73.6
8013.02
559.2
1201.5
2458.22
7493.17
5584.84
3008.01
1247.74
543.2
4353.58
3800.99
1222.5
72
7870.17
612
1175.61
2403.12
7328.19
5461.36
2941.21
1218.55
531.2
4259.59
3720.46
1195.56
62.4
1100
1404
983.216
2039.12
6341.81
4771.95
2551.03
999.218
463.2
3728.97
3271.45
1029.25
55.2
1718.4
476
849.133
1773.14
5584.99
4225.08
2246.73
845.051
409.6
3309.27
2914.6
903.118
61.6
1910.4
528.8
949.696
1984.88
6219.57
4701.31
2506.33
959.215
456
3672.87
3224.92
1007.25
56.8
1756
486.4
867.94
1813.13
5706.39
4316.94
2296.82
866.961
418.4
3379.17
2974.1
923.098
52
1611.2
446.4
792.797
1654.58
5230.37
3961.01
2102.78
781.485
384
3106.81
2742.19
845.819
52.8
1634.4
452.8
804.168
1679.2
5304.25
4015.37
2132.2
794.363
389.6
3148.59
2777.35
857.357
50.4
1556.8
431.2
764.302
1594.8
5049.89
3825.65
2029.04
749.861
371.2
3004.55
2654.11
816.249
50.4
1564
432.8
768.257
1603.6
5075.33
3843.88
2039.64
753.21
372.8
3017.96
2665.4
819.527
49.6
1531.2
424
750.249
1566
4964.51
3762.04
1994.59
733.733
364.8
2955
2611.78
802.06
49.6
1550.4
429.6
760.496
1587.59
5026.69
3809.01
2020.63
745.683
369.6
2992.16
2643.17
812.218
47.2
1477.6
408.8
723.241
1508.75
4791.14
3632.01
1924.08
702.641
352.8
2856.72
2527.74
773.734
47.2
1477.6
408.8
722.669
1507.72
4789.23
3630.44
1922.83
702.069
352.8
2855.57
2527.05
773.179
44
1372
380
668.014
1392.81
4441.82
3370.61
1781.29
639.954
327.2
2657.1
2357.35
716.955
31.2
981.6
272
462.565
961.739
3147.28
2401.64
1254.06
407.436
892.8
1917.94
1724.96
505.913
32
1000
276.8
472.471
982.583
3210.06
2448.64
1279.38
418.518
909.6
1953.42
1755.8
515.922
36.8
1146.4
317.6
548.94
1142.85
3692.55
2810.25
1476.36
505.447
273.6
2229.23
1991.78
595.124
38.4
1196
331.2
574.914
1198.42
3858.35
2933.89
1543.64
535.183
285.6
